"location","target_end_date","target","output_type","output_type_id","oracle_value"
"HHS Region 5",2011-09-10,"ili perc","quantile",NA,0.658056
"HHS Region 5",2011-09-17,"ili perc","quantile",NA,0.659795
"HHS Region 5",2011-09-24,"ili perc","quantile",NA,0.838953
"HHS Region 5",2011-10-01,"ili perc","quantile",NA,0.895283
"HHS Region 5",2011-10-08,"ili perc","quantile",NA,0.941375
"HHS Region 5",2011-10-15,"ili perc","quantile",NA,0.943071
"HHS Region 5",2011-10-22,"ili perc","quantile",NA,1.05026
"HHS Region 5",2011-10-29,"ili perc","quantile",NA,0.998187
"HHS Region 5",2011-11-05,"ili perc","quantile",NA,1.0916
"HHS Region 5",2011-11-12,"ili perc","quantile",NA,1.11771
"HHS Region 5",2011-11-19,"ili perc","quantile",NA,1.02063
"HHS Region 5",2011-11-26,"ili perc","quantile",NA,1.24569
"HHS Region 5",2011-12-03,"ili perc","quantile",NA,1.05945
"HHS Region 5",2011-12-10,"ili perc","quantile",NA,1.0058
"HHS Region 5",2011-12-17,"ili perc","quantile",NA,1.14913
"HHS Region 5",2011-12-24,"ili perc","quantile",NA,1.24805
"HHS Region 5",2011-12-31,"ili perc","quantile",NA,1.54444
"HHS Region 5",2012-01-07,"ili perc","quantile",NA,1.24644
"HHS Region 5",2012-01-14,"ili perc","quantile",NA,1.15541
"HHS Region 5",2012-01-21,"ili perc","quantile",NA,1.17979
"HHS Region 5",2012-01-28,"ili perc","quantile",NA,1.2699
"HHS Region 5",2012-02-04,"ili perc","quantile",NA,1.45574
"HHS Region 5",2012-02-11,"ili perc","quantile",NA,1.39672
"HHS Region 5",2012-02-18,"ili perc","quantile",NA,1.55473
"HHS Region 5",2012-02-25,"ili perc","quantile",NA,1.77323
"HHS Region 5",2012-03-03,"ili perc","quantile",NA,1.81172
"HHS Region 5",2012-03-10,"ili perc","quantile",NA,2.04753
"HHS Region 5",2012-03-17,"ili perc","quantile",NA,2.39583
"HHS Region 5",2012-03-24,"ili perc","quantile",NA,1.88008
"HHS Region 5",2012-03-31,"ili perc","quantile",NA,1.34651
"HHS Region 5",2012-04-07,"ili perc","quantile",NA,1.44358
"HHS Region 5",2012-04-14,"ili perc","quantile",NA,1.15046
"HHS Region 5",2012-04-21,"ili perc","quantile",NA,1.0351
"HHS Region 5",2012-04-28,"ili perc","quantile",NA,0.935815
"HHS Region 5",2012-05-05,"ili perc","quantile",NA,1.04643
"HHS Region 5",2012-05-12,"ili perc","quantile",NA,0.959535
"HHS Region 5",2012-05-19,"ili perc","quantile",NA,0.815303
"HHS Region 5",2012-05-26,"ili perc","quantile",NA,0.664607
"HHS Region 5",2012-06-02,"ili perc","quantile",NA,0.756688
"HHS Region 5",2012-06-09,"ili perc","quantile",NA,0.64147
"HHS Region 5",2012-06-16,"ili perc","quantile",NA,0.528765
"HHS Region 5",2012-06-23,"ili perc","quantile",NA,0.570694
"HHS Region 5",2012-06-30,"ili perc","quantile",NA,0.545464
"HHS Region 5",2012-07-07,"ili perc","quantile",NA,0.708251
"HHS Region 5",2012-07-14,"ili perc","quantile",NA,0.611442
"HHS Region 5",2012-07-21,"ili perc","quantile",NA,0.498103
"HHS Region 5",2012-07-28,"ili perc","quantile",NA,0.607256
"HHS Region 5",2012-08-04,"ili perc","quantile",NA,0.716939
"HHS Region 5",2012-08-11,"ili perc","quantile",NA,0.61208
"HHS Region 5",2012-08-18,"ili perc","quantile",NA,0.490029
"HHS Region 5",2012-08-25,"ili perc","quantile",NA,0.619186
"HHS Region 5",2012-09-01,"ili perc","quantile",NA,0.651238
"HHS Region 5",2012-09-08,"ili perc","quantile",NA,0.745864
"HHS Region 5",2012-09-15,"ili perc","quantile",NA,0.763046
"HHS Region 5",2012-09-22,"ili perc","quantile",NA,0.831471
"HHS Region 5",2012-09-29,"ili perc","quantile",NA,0.795032
"HHS Region 5",2012-10-06,"ili perc","quantile",NA,1.0259
"HHS Region 5",2012-10-13,"ili perc","quantile",NA,0.970531
"HHS Region 5",2012-10-20,"ili perc","quantile",NA,1.00308
"HHS Region 5",2012-10-27,"ili perc","quantile",NA,0.951917
"HHS Region 5",2012-11-03,"ili perc","quantile",NA,1.0639
"HHS Region 5",2012-11-10,"ili perc","quantile",NA,1.14892
"HHS Region 5",2012-11-17,"ili perc","quantile",NA,1.21418
"HHS Region 5",2012-11-24,"ili perc","quantile",NA,1.56902
"HHS Region 5",2012-12-01,"ili perc","quantile",NA,1.54942
"HHS Region 5",2012-12-08,"ili perc","quantile",NA,2.13984
"HHS Region 5",2012-12-15,"ili perc","quantile",NA,2.96882
"HHS Region 5",2012-12-22,"ili perc","quantile",NA,4.16172
"HHS Region 5",2012-12-29,"ili perc","quantile",NA,5.71232
"HHS Region 5",2013-01-05,"ili perc","quantile",NA,4.48158
"HHS Region 5",2013-01-12,"ili perc","quantile",NA,3.82974
"HHS Region 5",2013-01-19,"ili perc","quantile",NA,3.70465
"HHS Region 5",2013-01-26,"ili perc","quantile",NA,3.31545
"HHS Region 5",2013-02-02,"ili perc","quantile",NA,2.97914
"HHS Region 5",2013-02-09,"ili perc","quantile",NA,2.68669
"HHS Region 5",2013-02-16,"ili perc","quantile",NA,2.43442
"HHS Region 5",2013-02-23,"ili perc","quantile",NA,2.29596
"HHS Region 5",2013-03-02,"ili perc","quantile",NA,2.14368
"HHS Region 5",2013-03-09,"ili perc","quantile",NA,1.9789
"HHS Region 5",2013-03-16,"ili perc","quantile",NA,2.14009
"HHS Region 5",2013-03-23,"ili perc","quantile",NA,1.77107
"HHS Region 5",2013-03-30,"ili perc","quantile",NA,1.5748
"HHS Region 5",2013-04-06,"ili perc","quantile",NA,1.39945
"HHS Region 5",2013-04-13,"ili perc","quantile",NA,1.22036
"HHS Region 5",2013-04-20,"ili perc","quantile",NA,1.13168
"HHS Region 5",2013-04-27,"ili perc","quantile",NA,0.971924
"HHS Region 5",2013-05-04,"ili perc","quantile",NA,0.843975
"HHS Region 5",2013-05-11,"ili perc","quantile",NA,0.857398
"HHS Region 5",2013-05-18,"ili perc","quantile",NA,0.852781
"HHS Region 5",2013-05-25,"ili perc","quantile",NA,0.816745
"HHS Region 5",2013-06-01,"ili perc","quantile",NA,0.994613
"HHS Region 5",2013-06-08,"ili perc","quantile",NA,0.878761
"HHS Region 5",2013-06-15,"ili perc","quantile",NA,0.860912
"HHS Region 5",2013-06-22,"ili perc","quantile",NA,0.793133
"HHS Region 5",2013-06-29,"ili perc","quantile",NA,0.771008
"HHS Region 5",2013-07-06,"ili perc","quantile",NA,0.92703
"HHS Region 5",2013-07-13,"ili perc","quantile",NA,0.717799
"HHS Region 5",2013-07-20,"ili perc","quantile",NA,0.666799
"HHS Region 5",2013-07-27,"ili perc","quantile",NA,0.624777
"HHS Region 5",2013-08-03,"ili perc","quantile",NA,0.669585
"HHS Region 5",2013-08-10,"ili perc","quantile",NA,0.538487
"HHS Region 5",2013-08-17,"ili perc","quantile",NA,0.722201
"HHS Region 5",2013-08-24,"ili perc","quantile",NA,0.64833
"HHS Region 5",2013-08-31,"ili perc","quantile",NA,0.731347
"HHS Region 5",2013-09-07,"ili perc","quantile",NA,0.730498
"HHS Region 5",2013-09-14,"ili perc","quantile",NA,0.819736
"HHS Region 5",2013-09-21,"ili perc","quantile",NA,0.886773
"HHS Region 5",2013-09-28,"ili perc","quantile",NA,0.887615
"HHS Region 5",2013-10-05,"ili perc","quantile",NA,0.885838
"HHS Region 5",2013-10-12,"ili perc","quantile",NA,1.03914
"HHS Region 5",2013-10-19,"ili perc","quantile",NA,0.987201
"HHS Region 5",2013-10-26,"ili perc","quantile",NA,1.11493
"HHS Region 5",2013-11-02,"ili perc","quantile",NA,1.17731
"HHS Region 5",2013-11-09,"ili perc","quantile",NA,1.2143
"HHS Region 5",2013-11-16,"ili perc","quantile",NA,1.16591
"HHS Region 5",2013-11-23,"ili perc","quantile",NA,1.20015
"HHS Region 5",2013-11-30,"ili perc","quantile",NA,1.68542
"HHS Region 5",2013-12-07,"ili perc","quantile",NA,1.56576
"HHS Region 5",2013-12-14,"ili perc","quantile",NA,1.72177
"HHS Region 5",2013-12-21,"ili perc","quantile",NA,2.14509
"HHS Region 5",2013-12-28,"ili perc","quantile",NA,3.59674
"HHS Region 5",2014-01-04,"ili perc","quantile",NA,3.3706
"HHS Region 5",2014-01-11,"ili perc","quantile",NA,2.79666
"HHS Region 5",2014-01-18,"ili perc","quantile",NA,2.51919
"HHS Region 5",2014-01-25,"ili perc","quantile",NA,2.64636
"HHS Region 5",2014-02-01,"ili perc","quantile",NA,2.22933
"HHS Region 5",2014-02-08,"ili perc","quantile",NA,2.03344
"HHS Region 5",2014-02-15,"ili perc","quantile",NA,1.91478
"HHS Region 5",2014-02-22,"ili perc","quantile",NA,1.98346
"HHS Region 5",2014-03-01,"ili perc","quantile",NA,1.81723
"HHS Region 5",2014-03-08,"ili perc","quantile",NA,1.75243
"HHS Region 5",2014-03-15,"ili perc","quantile",NA,1.64571
"HHS Region 5",2014-03-22,"ili perc","quantile",NA,1.61678
"HHS Region 5",2014-03-29,"ili perc","quantile",NA,1.50233
"HHS Region 5",2014-04-05,"ili perc","quantile",NA,1.45804
"HHS Region 5",2014-04-12,"ili perc","quantile",NA,1.33854
"HHS Region 5",2014-04-19,"ili perc","quantile",NA,1.22855
"HHS Region 5",2014-04-26,"ili perc","quantile",NA,1.21509
"HHS Region 5",2014-05-03,"ili perc","quantile",NA,1.21623
"HHS Region 5",2014-05-10,"ili perc","quantile",NA,1.2569
"HHS Region 5",2014-05-17,"ili perc","quantile",NA,1.177
"HHS Region 5",2014-05-24,"ili perc","quantile",NA,1.2187
"HHS Region 5",2014-05-31,"ili perc","quantile",NA,0.754199
"HHS Region 5",2014-06-07,"ili perc","quantile",NA,0.852767
"HHS Region 5",2014-06-14,"ili perc","quantile",NA,0.813025
"HHS Region 5",2014-06-21,"ili perc","quantile",NA,0.761923
"HHS Region 5",2014-06-28,"ili perc","quantile",NA,0.761998
"HHS Region 5",2014-07-05,"ili perc","quantile",NA,0.697358
"HHS Region 5",2014-07-12,"ili perc","quantile",NA,0.528833
"HHS Region 5",2014-07-19,"ili perc","quantile",NA,0.487223
"HHS Region 5",2014-07-26,"ili perc","quantile",NA,0.477651
"HHS Region 5",2014-08-02,"ili perc","quantile",NA,0.547902
"HHS Region 5",2014-08-09,"ili perc","quantile",NA,0.60005
"HHS Region 5",2014-08-16,"ili perc","quantile",NA,0.585832
"HHS Region 5",2014-08-23,"ili perc","quantile",NA,0.543032
"HHS Region 5",2014-08-30,"ili perc","quantile",NA,0.550582
"HHS Region 5",2014-09-06,"ili perc","quantile",NA,0.704256
"HHS Region 5",2014-09-13,"ili perc","quantile",NA,0.870702
"HHS Region 5",2014-09-20,"ili perc","quantile",NA,0.968542
"HHS Region 5",2014-09-27,"ili perc","quantile",NA,0.781532
"HHS Region 5",2014-10-04,"ili perc","quantile",NA,0.744546
"HHS Region 5",2014-10-11,"ili perc","quantile",NA,0.810322
"HHS Region 5",2014-10-18,"ili perc","quantile",NA,0.881259
"HHS Region 5",2014-10-25,"ili perc","quantile",NA,1.01134
"HHS Region 5",2014-11-01,"ili perc","quantile",NA,1.06422
"HHS Region 5",2014-11-08,"ili perc","quantile",NA,1.18259
"HHS Region 5",2014-11-15,"ili perc","quantile",NA,1.23456
"HHS Region 5",2014-11-22,"ili perc","quantile",NA,1.46924
"HHS Region 5",2014-11-29,"ili perc","quantile",NA,1.85963
"HHS Region 5",2014-12-06,"ili perc","quantile",NA,2.40791
"HHS Region 5",2014-12-13,"ili perc","quantile",NA,3.87368
"HHS Region 5",2014-12-20,"ili perc","quantile",NA,4.89175
"HHS Region 5",2014-12-27,"ili perc","quantile",NA,6.61818
"HHS Region 5",2015-01-03,"ili perc","quantile",NA,4.81118
"HHS Region 5",2015-01-10,"ili perc","quantile",NA,3.18768
"HHS Region 5",2015-01-17,"ili perc","quantile",NA,2.61885
"HHS Region 5",2015-01-24,"ili perc","quantile",NA,2.25666
"HHS Region 5",2015-01-31,"ili perc","quantile",NA,1.91831
"HHS Region 5",2015-02-07,"ili perc","quantile",NA,1.90558
"HHS Region 5",2015-02-14,"ili perc","quantile",NA,1.87613
"HHS Region 5",2015-02-21,"ili perc","quantile",NA,1.82722
"HHS Region 5",2015-02-28,"ili perc","quantile",NA,1.6269
"HHS Region 5",2015-03-07,"ili perc","quantile",NA,1.76895
"HHS Region 5",2015-03-14,"ili perc","quantile",NA,1.84069
"HHS Region 5",2015-03-21,"ili perc","quantile",NA,1.89009
"HHS Region 5",2015-03-28,"ili perc","quantile",NA,2.01196
"HHS Region 5",2015-04-04,"ili perc","quantile",NA,1.80398
"HHS Region 5",2015-04-11,"ili perc","quantile",NA,1.66844
"HHS Region 5",2015-04-18,"ili perc","quantile",NA,1.42249
"HHS Region 5",2015-04-25,"ili perc","quantile",NA,1.21027
"HHS Region 5",2015-05-02,"ili perc","quantile",NA,1.22808
"HHS Region 5",2015-05-09,"ili perc","quantile",NA,1.04621
"HHS Region 5",2015-05-16,"ili perc","quantile",NA,1.00154
"HHS Region 5",2015-05-23,"ili perc","quantile",NA,0.842797
"HHS Region 5",2015-05-30,"ili perc","quantile",NA,0.716242
"HHS Region 5",2015-06-06,"ili perc","quantile",NA,0.682971
"HHS Region 5",2015-06-13,"ili perc","quantile",NA,0.642671
"HHS Region 5",2015-06-20,"ili perc","quantile",NA,0.548483
"HHS Region 5",2015-06-27,"ili perc","quantile",NA,0.632007
"HHS Region 5",2015-07-04,"ili perc","quantile",NA,0.560284
"HHS Region 5",2015-07-11,"ili perc","quantile",NA,0.589775
"HHS Region 5",2015-07-18,"ili perc","quantile",NA,0.50997
"HHS Region 5",2015-07-25,"ili perc","quantile",NA,0.503062
"HHS Region 5",2015-08-01,"ili perc","quantile",NA,0.581513
"HHS Region 5",2015-08-08,"ili perc","quantile",NA,0.585031
"HHS Region 5",2015-08-15,"ili perc","quantile",NA,0.597183
"HHS Region 5",2015-08-22,"ili perc","quantile",NA,0.581626
"HHS Region 5",2015-08-29,"ili perc","quantile",NA,0.653146
"HHS Region 5",2015-09-05,"ili perc","quantile",NA,0.595369
"HHS Region 5",2015-09-12,"ili perc","quantile",NA,0.628781
"HHS Region 5",2015-09-19,"ili perc","quantile",NA,0.698491
"HHS Region 5",2015-09-26,"ili perc","quantile",NA,0.795037
"HHS Region 5",2015-10-03,"ili perc","quantile",NA,0.879066
"HHS Region 5",2015-10-10,"ili perc","quantile",NA,1.04259
"HHS Region 5",2015-10-17,"ili perc","quantile",NA,1.16893
"HHS Region 5",2015-10-24,"ili perc","quantile",NA,1.06713
"HHS Region 5",2015-10-31,"ili perc","quantile",NA,1.115
"HHS Region 5",2015-11-07,"ili perc","quantile",NA,1.21929
"HHS Region 5",2015-11-14,"ili perc","quantile",NA,1.30849
"HHS Region 5",2015-11-21,"ili perc","quantile",NA,1.24532
"HHS Region 5",2015-11-28,"ili perc","quantile",NA,1.43337
"HHS Region 5",2015-12-05,"ili perc","quantile",NA,1.14488
"HHS Region 5",2015-12-12,"ili perc","quantile",NA,1.38051
"HHS Region 5",2015-12-19,"ili perc","quantile",NA,1.44161
"HHS Region 5",2015-12-26,"ili perc","quantile",NA,1.8278
"HHS Region 5",2016-01-02,"ili perc","quantile",NA,1.73677
"HHS Region 5",2016-01-09,"ili perc","quantile",NA,1.40441
"HHS Region 5",2016-01-16,"ili perc","quantile",NA,1.36099
"HHS Region 5",2016-01-23,"ili perc","quantile",NA,1.43821
"HHS Region 5",2016-01-30,"ili perc","quantile",NA,1.45151
"HHS Region 5",2016-02-06,"ili perc","quantile",NA,1.57564
"HHS Region 5",2016-02-13,"ili perc","quantile",NA,1.82622
"HHS Region 5",2016-02-20,"ili perc","quantile",NA,2.38921
"HHS Region 5",2016-02-27,"ili perc","quantile",NA,2.69171
"HHS Region 5",2016-03-05,"ili perc","quantile",NA,2.9944
"HHS Region 5",2016-03-12,"ili perc","quantile",NA,3.41225
"HHS Region 5",2016-03-19,"ili perc","quantile",NA,2.60673
"HHS Region 5",2016-03-26,"ili perc","quantile",NA,2.31501
"HHS Region 5",2016-04-02,"ili perc","quantile",NA,2.00175
"HHS Region 5",2016-04-09,"ili perc","quantile",NA,1.59107
"HHS Region 5",2016-04-16,"ili perc","quantile",NA,1.45157
"HHS Region 5",2016-04-23,"ili perc","quantile",NA,1.46162
"HHS Region 5",2016-04-30,"ili perc","quantile",NA,1.34292
"HHS Region 5",2016-05-07,"ili perc","quantile",NA,1.03214
"HHS Region 5",2016-05-14,"ili perc","quantile",NA,1.11499
"HHS Region 5",2016-05-21,"ili perc","quantile",NA,1.04588
"HHS Region 5",2016-05-28,"ili perc","quantile",NA,0.803267
"HHS Region 5",2016-06-04,"ili perc","quantile",NA,0.912362
"HHS Region 5",2016-06-11,"ili perc","quantile",NA,0.838666
"HHS Region 5",2016-06-18,"ili perc","quantile",NA,0.702271
"HHS Region 5",2016-06-25,"ili perc","quantile",NA,0.57142
"HHS Region 5",2016-07-02,"ili perc","quantile",NA,0.561355
"HHS Region 5",2016-07-09,"ili perc","quantile",NA,0.528919
"HHS Region 5",2016-07-16,"ili perc","quantile",NA,0.530323
"HHS Region 5",2016-07-23,"ili perc","quantile",NA,0.524615
"HHS Region 5",2016-07-30,"ili perc","quantile",NA,0.571754
"HHS Region 5",2016-08-06,"ili perc","quantile",NA,0.559739
"HHS Region 5",2016-08-13,"ili perc","quantile",NA,0.499993
"HHS Region 5",2016-08-20,"ili perc","quantile",NA,0.534359
"HHS Region 5",2016-08-27,"ili perc","quantile",NA,0.69594
"HHS Region 5",2016-09-03,"ili perc","quantile",NA,0.638424
"HHS Region 5",2016-09-10,"ili perc","quantile",NA,0.695816
"HHS Region 5",2016-09-17,"ili perc","quantile",NA,0.794893
"HHS Region 5",2016-09-24,"ili perc","quantile",NA,0.854437
"HHS Region 5",2016-10-01,"ili perc","quantile",NA,0.983237
"HHS Region 5",2016-10-08,"ili perc","quantile",NA,1.00259
"HHS Region 5",2016-10-15,"ili perc","quantile",NA,0.977935
"HHS Region 5",2016-10-22,"ili perc","quantile",NA,1.0411
"HHS Region 5",2016-10-29,"ili perc","quantile",NA,1.10603
"HHS Region 5",2016-11-05,"ili perc","quantile",NA,1.26644
"HHS Region 5",2016-11-12,"ili perc","quantile",NA,1.2373
"HHS Region 5",2016-11-19,"ili perc","quantile",NA,1.21417
"HHS Region 5",2016-11-26,"ili perc","quantile",NA,1.26992
"HHS Region 5",2016-12-03,"ili perc","quantile",NA,1.24656
"HHS Region 5",2016-12-10,"ili perc","quantile",NA,1.48693
"HHS Region 5",2016-12-17,"ili perc","quantile",NA,1.55394
"HHS Region 5",2016-12-24,"ili perc","quantile",NA,1.84416
"HHS Region 5",2016-12-31,"ili perc","quantile",NA,2.36953
"HHS Region 5",2017-01-07,"ili perc","quantile",NA,2.10416
"HHS Region 5",2017-01-14,"ili perc","quantile",NA,2.11757
"HHS Region 5",2017-01-21,"ili perc","quantile",NA,2.4432
"HHS Region 5",2017-01-28,"ili perc","quantile",NA,2.76295
"HHS Region 5",2017-02-04,"ili perc","quantile",NA,3.182
"HHS Region 5",2017-02-11,"ili perc","quantile",NA,3.9176
"HHS Region 5",2017-02-18,"ili perc","quantile",NA,4.31787
"HHS Region 5",2017-02-25,"ili perc","quantile",NA,4.26139
"HHS Region 5",2017-03-04,"ili perc","quantile",NA,3.04485
"HHS Region 5",2017-03-11,"ili perc","quantile",NA,3.31743
"HHS Region 5",2017-03-18,"ili perc","quantile",NA,2.99882
"HHS Region 5",2017-03-25,"ili perc","quantile",NA,2.81307
"HHS Region 5",2017-04-01,"ili perc","quantile",NA,2.38582
"HHS Region 5",2017-04-08,"ili perc","quantile",NA,2.08707
"HHS Region 5",2017-04-15,"ili perc","quantile",NA,1.59399
"HHS Region 5",2017-04-22,"ili perc","quantile",NA,1.43122
"HHS Region 5",2017-04-29,"ili perc","quantile",NA,1.28566
"HHS Region 5",2017-05-06,"ili perc","quantile",NA,1.13294
"HHS Region 5",2017-05-13,"ili perc","quantile",NA,1.12252
"HHS Region 5",2017-05-20,"ili perc","quantile",NA,0.93765
"HHS Region 5",2017-05-27,"ili perc","quantile",NA,0.823691
"HHS Region 5",2017-06-03,"ili perc","quantile",NA,0.785368
"HHS Region 5",2017-06-10,"ili perc","quantile",NA,0.717118
"HHS Region 5",2017-06-17,"ili perc","quantile",NA,0.639736
"HHS Region 5",2017-06-24,"ili perc","quantile",NA,0.659815
"HHS Region 5",2017-07-01,"ili perc","quantile",NA,0.572332
"HHS Region 5",2017-07-08,"ili perc","quantile",NA,0.486301
"HHS Region 5",2017-07-15,"ili perc","quantile",NA,0.559928
"HHS Region 5",2017-07-22,"ili perc","quantile",NA,0.553207
"HHS Region 5",2017-07-29,"ili perc","quantile",NA,0.559602
"HHS Region 5",2017-08-05,"ili perc","quantile",NA,0.602327
"HHS Region 5",2017-08-12,"ili perc","quantile",NA,0.612967
"HHS Region 5",2017-08-19,"ili perc","quantile",NA,0.637141
"HHS Region 5",2017-08-26,"ili perc","quantile",NA,0.627954
"HHS Region 5",2017-09-02,"ili perc","quantile",NA,0.724628
"HHS Region 5",2017-09-09,"ili perc","quantile",NA,0.859425
"HHS Region 5",2017-09-16,"ili perc","quantile",NA,1.04165
"HHS Region 5",2017-09-23,"ili perc","quantile",NA,1.11121
"HHS Region 5",2017-09-30,"ili perc","quantile",NA,1.29017
"HHS Region 5",2017-10-07,"ili perc","quantile",NA,1.13883
"HHS Region 5",2017-10-14,"ili perc","quantile",NA,1.16684
"HHS Region 5",2017-10-21,"ili perc","quantile",NA,1.14011
"HHS Region 5",2017-10-28,"ili perc","quantile",NA,1.23078
"HHS Region 5",2017-11-04,"ili perc","quantile",NA,1.22608
"HHS Region 5",2017-11-11,"ili perc","quantile",NA,1.32897
"HHS Region 5",2017-11-18,"ili perc","quantile",NA,1.21085
"HHS Region 5",2017-11-25,"ili perc","quantile",NA,1.54292
"HHS Region 5",2017-12-02,"ili perc","quantile",NA,1.59701
"HHS Region 5",2017-12-09,"ili perc","quantile",NA,1.92288
